PixelID,Latitude,Longitude,Timestamp,LST,NDVI,NDBI,NDWI,MNDWI,SAVI,Albedo,Impervious_Frac,LULC_ESA,LULC_DW,Population_Density,Building_Height,Building_Density,Building_Volume,Road_Density_Proxy,Street_Width_Proxy,Tree_Cover_Pct,Dist_Water,Dist_Green,Elevation,Slope,Aspect,AirTemp,Humidity,WindSpeed,WindDirection,SolarRadiation,Cloud_Cover_Proxy,Pressure,Rainfall,Nighttime_Lights,UHI_Intensity,UTFVI,UTCI_Approx,Anthropogenic_Heat,Green_Space_Density,Surface_Roughness,QualityScore,LULC_ESA_Trees,LULC_ESA_Shrubland,LULC_ESA_Grassland,LULC_ESA_Cropland,LULC_ESA_Built_up,LULC_ESA_Bare,LULC_ESA_Water,LULC_DW_Water,LULC_DW_Trees,LULC_DW_Grass,LULC_DW_Flooded_Veg,LULC_DW_Crops,LULC_DW_Shrub,LULC_DW_Built,LULC_DW_Bare,AirTemp_zscore,Albedo_norm,Anthropogenic_Heat_zscore,Aspect_cos,Aspect_sin,Building_Density_zscore,Building_Height_zscore,Building_Volume_zscore,Dist_Green_zscore,Dist_Water_zscore,Elevation_zscore,Green_Space_Density_norm,Humidity_zscore,Impervious_Frac_norm,LST_zscore,MNDWI_norm,NDBI_norm,NDVI_norm,NDWI_norm,Nighttime_Lights_zscore,Population_Density_zscore,Pressure_zscore,QualityScore_norm,Rainfall_zscore,Road_Density_Proxy_norm,SAVI_norm,Slope_zscore,SolarRadiation_zscore,Surface_Roughness_zscore,Tree_Cover_Pct_norm,UHI_Intensity_zscore,UTFVI_zscore,WindDirection_cos,WindDirection_sin,WindSpeed_zscore
605,28.464590,77.318117,2024-03-01_to_2024-06-30,33.690000,0.342600,-0.274800,0.571000,0.619600,0.342600,0.083300,0,80,0,28.800000,4.580000,6.750000,30.910000,-0.079400,5.000000,0.800000,477.900000,1010.000000,255.300000,1.680000,250.300000,32.370000,32.810000,1.740000,180.800000,205.090000,0.414000,1011.860000,146.520000,1.380000,-2.310000,-0.113300,30.390000,0.048000,0.197600,3.530000,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.296731,0.011128,-0.354590,-0.337095,-0.941471,-0.274776,0.005467,-0.308308,0.047726,-1.410624,0.697938,0.256860,-1.064379,0.000000,-0.469391,0.955021,0.038723,0.492325,0.974782,-0.639534,-0.396980,1.278606,0.062500,1.699142,0.034368,0.492325,-0.587563,-1.072531,-0.367663,0.010000,-0.469391,-0.468460,-0.999903,-0.013962,-1.052949
606,28.506400,77.087635,2024-03-01_to_2024-06-30,44.260000,0.112200,0.229800,-0.435600,-0.480100,0.112200,0.088500,1,50,5,1564.700000,9.020000,66.840000,602.900000,0.087200,7.180000,3.500000,1280.100000,1058.900000,252.400000,0.480000,238.800000,33.380000,64.090000,1.520000,239.300000,299.400000,0.144600,991.180000,56.670000,23.020000,8.260000,0.164700,32.750000,0.259500,0.033500,1.260000,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.795395,0.030415,1.036491,-0.518027,-0.855364,2.756696,0.738600,1.080908,0.097034,-0.860091,0.572144,0.043439,1.684657,1.000000,1.671621,0.090273,0.817186,0.236040,0.058358,1.044599,3.438286,-1.558774,0.250000,-0.399523,0.312312,0.236040,-1.414295,1.228654,-1.417819,0.043750,1.671621,1.671343,-0.510543,-0.859852,-1.242713
607,28.702882,77.106497,2024-03-01_to_2024-06-30,32.420000,0.623500,-0.200800,-0.436900,-0.436800,0.623500,0.160600,0,10,4,45.400000,1.780000,5.830000,10.380000,0.010000,5.250000,64.400000,3350.100000,62.500000,221.400000,3.730000,262.700000,33.480000,42.130000,1.020000,94.900000,222.600000,0.364000,1002.800000,64.410000,4.370000,-3.580000,-0.146700,32.510000,0.066200,0.582000,2.320000,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.745757,0.297849,-0.234885,-0.127065,-0.991894,-0.321189,-0.456869,-0.358170,-0.907664,0.560506,-0.772552,0.756795,-0.245293,0.000000,-0.726637,0.124322,0.152885,0.804783,0.057174,-0.406837,-0.355528,0.035537,0.625000,-0.218736,0.183517,0.804783,0.824771,-0.645283,-0.927438,0.805000,-0.726637,-0.725544,-0.085417,0.996345,-1.673996
608,28.570763,77.309452,2024-03-01_to_2024-06-30,35.850000,0.794600,-0.158500,-0.093000,-0.179700,0.794600,0.211700,0,20,6,58.200000,1.100000,9.930000,10.920000,0.052900,6.322500,78.400000,1854.400000,28.900000,233.300000,0.530000,170.200000,36.670000,39.790000,1.990000,230.200000,258.780000,0.260600,991.510000,137.420000,4.040000,-0.150000,-0.056700,34.380000,0.027100,0.572700,7.940000,14,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.837673,0.487389,-0.492054,-0.985408,0.170209,-0.114349,-0.569151,-0.356858,-0.941544,-0.465961,-0.256362,0.744700,-0.450943,0.000000,-0.031871,0.326492,0.218143,0.995106,0.370266,-0.432520,-0.323566,-1.513497,0.750000,1.486589,0.255088,0.995106,-1.379848,0.237517,1.672507,0.980000,-0.031871,-0.032802,-0.640110,-0.768284,-0.837307
609,28.625420,77.147811,2024-03-01_to_2024-06-30,33.790000,0.284800,-0.036800,-0.120500,-0.205100,0.284800,0.106000,0,60,3,47.200000,2.370000,8.060000,19.100000,-0.015300,5.000000,10.100000,830.200000,2524.300000,237.000000,0.150000,8.300000,35.530000,45.000000,1.410000,322.900000,290.230000,0.170800,1002.880000,29.510000,3.800000,-2.210000,-0.110700,34.300000,0.053600,0.000600,1.220000,16,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.271807,0.095326,-0.317758,0.989526,0.144356,-0.208688,-0.359448,-0.336991,1.574637,-1.168848,-0.095866,0.000650,0.006937,0.000000,-0.449136,0.306519,0.405893,0.428031,0.345229,-0.451198,-0.351033,0.046514,0.875000,-1.033910,0.141308,0.428031,-1.641646,1.004904,-1.436324,0.126250,-0.449136,-0.448447,0.797584,-0.603208,-1.337595
610,28.630680,77.100981,2024-03-01_to_2024-06-30,35.080000,0.793800,0.042700,-0.300900,-0.247200,0.793800,0.291400,0,10,7,59.800000,1.030000,7.510000,7.740000,-0.039900,5.000000,55.900000,2300.000000,74.800000,213.200000,4.210000,106.800000,32.400000,37.930000,2.110000,51.900000,207.500000,0.407100,1004.450000,124.700000,8.160000,-0.920000,-0.076700,30.120000,0.063100,0.629100,6.550000,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.281840,0.783012,-0.255274,-0.289032,0.957319,-0.236435,-0.580709,-0.364582,-0.895262,-0.160155,-1.128246,0.818052,-0.614409,0.000000,-0.187839,0.273414,0.528541,0.994216,0.180991,-0.111881,-0.319570,0.261924,0.312500,1.189483,0.100267,0.994216,1.155464,-1.013727,1.029460,0.698750,-0.187839,-0.186745,0.617036,0.786935,-0.733799
611,28.717844,77.082977,2024-03-01_to_2024-06-30,42.130000,0.127800,0.279700,-0.216400,-0.234400,0.127800,0.347200,1,50,0,1493.100000,8.610000,76.400000,657.800000,0.113200,7.830000,6.200000,2838.400000,961.900000,276.500000,0.540000,126.000000,33.900000,60.560000,1.900000,118.300000,192.380000,0.450300,1005.000000,4.930000,36.050000,6.130000,0.108700,32.220000,0.156900,0.087800,6.210000,9,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-0.537281,0.989985,0.361668,-0.587785,0.809017,3.238988,0.670901,1.214245,-0.000774,0.209338,1.617537,0.114059,1.374424,1.000000,1.240177,0.283479,0.894168,0.253393,0.257921,2.058659,3.259495,0.337386,0.437500,-1.608036,0.355689,0.253393,-1.372958,-1.382658,0.872168,0.077500,1.240177,1.240304,-0.474088,0.880477,-0.914938
612,28.589679,77.203609,2024-03-01_to_2024-06-30,40.330000,0.182100,-0.021900,-0.359300,-0.350200,0.182100,0.266700,0,60,1,59.000000,1.410000,0.100000,0.140000,-0.067700,5.000000,10.900000,3288.500000,2360.600000,220.100000,2.720000,37.300000,30.230000,63.200000,4.460000,177.700000,295.570000,0.155500,995.410000,11.090000,6.540000,4.330000,0.061300,26.420000,0.089900,0.007100,2.840000,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-2.358969,0.691395,-0.079005,0.795473,0.605988,-0.610261,-0.517964,-0.383040,1.409574,0.518232,-0.828943,0.009104,1.606440,0.000000,0.875577,0.192420,0.428880,0.313793,0.127822,-0.237957,-0.321568,-0.978401,0.000000,-1.464154,0.053887,0.313793,0.128938,1.135201,-0.686874,0.136250,0.875577,0.875460,-0.999194,0.040132,1.293230
613,28.719865,77.336749,2024-03-01_to_2024-06-30,34.900000,0.109900,0.037700,-0.061900,-0.112600,0.109900,0.119000,0,40,3,9.600000,2.390000,0.610000,1.460000,-0.084000,5.000000,3.900000,4186.700000,2798.800000,204.800000,1.600000,26.900000,36.420000,60.810000,4.740000,108.900000,264.310000,0.244800,996.530000,23.390000,9.840000,-1.100000,-0.081600,31.640000,0.038200,0.015000,7.410000,16,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.713579,0.143546,-0.419047,0.891798,0.452435,-0.584532,-0.356146,-0.379834,1.851423,1.134647,-1.492615,0.019378,1.396395,0.000000,-0.224299,0.379256,0.520827,0.233482,0.398580,0.018865,-0.444924,-0.824732,0.875000,-1.176858,0.026693,0.233482,-0.642678,0.372450,1.427317,0.048750,-0.224299,-0.224461,-0.323917,0.946085,1.534749
614,28.701115,77.093802,2024-03-01_to_2024-06-30,39.360000,0.704600,0.024200,-0.091500,-0.130900,0.704600,0.205300,0,10,0,7.500000,4.540000,3.170000,14.390000,-0.023900,5.000000,46.500000,4647.200000,21.300000,267.200000,2.300000,227.500000,32.560000,62.310000,3.220000,235.900000,319.490000,0.087200,997.230000,17.880000,9.340000,3.360000,0.035800,30.080000,0.036900,0.505900,6.870000,14,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.202420,0.463650,-0.427597,-0.675590,-0.737277,-0.455383,-0.001138,-0.348430,-0.949207,1.450679,1.214128,0.657823,1.528222,0.000000,0.679099,0.364866,0.500000,0.894994,0.371631,-0.020047,-0.450168,-0.728689,0.750000,-1.305557,0.126960,0.894994,-0.160418,1.718854,1.177500,0.581250,0.679099,0.679183,-0.560639,-0.828060,0.223649
615,28.700485,77.082907,2024-03-01_to_2024-06-30,47.140000,-0.072200,0.346500,-0.438900,-0.481700,-0.072200,0.147400,1,50,2,1186.200000,0.000000,87.950000,1062.440000,0.369800,14.245000,1.800000,4070.700000,1144.000000,226.500000,2.050000,238.800000,33.840000,36.360000,1.190000,255.600000,260.860000,0.254700,992.060000,50.330000,22.660000,11.140000,0.240600,32.670000,0.559200,0.149800,1.820000,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.567063,0.248887,3.007682,-0.518027,-0.855364,3.821672,-0.750783,2.197011,0.182842,1.055039,-0.551328,0.194694,-0.752388,1.000000,2.254981,0.089015,0.997223,0.030923,0.055353,1.016582,2.493141,-1.438035,0.062500,-0.547609,0.783784,0.030923,-0.332654,0.288269,-1.158750,0.022500,2.254981,2.255556,-0.248690,-0.968583,-1.527360
616,28.609868,77.301618,2024-03-01_to_2024-06-30,36.910000,0.711400,-0.203400,-0.237100,-0.252000,0.711400,0.243200,0,30,3,88.700000,1.820000,2.080000,3.790000,-0.019200,5.000000,79.200000,4258.700000,18.400000,236.100000,4.700000,330.100000,34.100000,26.230000,1.420000,356.500000,307.380000,0.121800,1007.520000,51.110000,5.050000,0.910000,-0.028700,32.580000,0.015600,0.582700,1.150000,12,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.438006,0.604228,-0.567692,0.866897,-0.498488,-0.510372,-0.450264,-0.374175,-0.952131,1.184059,-0.134906,0.757706,-1.642660,0.000000,0.182838,0.269639,0.148874,0.902558,0.239075,-0.353916,-0.247405,0.683140,0.625000,-0.529390,0.134801,0.902558,1.493046,1.423368,-1.468708,0.990000,0.182838,0.182718,0.998135,-0.061049,-1.328970
617,28.726089,77.201923,2024-03-01_to_2024-06-30,37.350000,0.357700,-0.071100,-0.362800,-0.461800,0.357700,0.301000,0,40,6,27.200000,2.710000,4.120000,11.170000,-0.018500,5.000000,12.900000,4860.000000,2327.100000,200.400000,4.840000,353.000000,34.290000,35.430000,4.150000,184.300000,297.440000,0.150200,1009.450000,15.390000,0.590000,1.350000,-0.017000,29.800000,0.000800,0.265800,4.520000,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.343695,0.818620,-0.665035,0.992546,-0.121869,-0.407457,-0.303308,-0.356251,1.375795,1.596719,-1.683475,0.345559,-0.834121,0.000000,0.271962,0.104663,0.352977,0.509121,0.124636,-0.701016,-0.400975,0.947944,0.312500,-1.363717,0.135969,0.509121,1.589498,1.180829,0.090334,0.161250,0.271962,0.272774,-0.997185,-0.074979,1.025835
618,28.724954,77.256880,2024-03-01_to_2024-06-30,36.470000,0.552500,-0.245700,-0.493400,-0.528100,0.552500,0.122000,0,30,3,70.500000,1.870000,1.160000,2.170000,-0.061200,5.000000,54.300000,4680.100000,34.700000,260.100000,1.340000,217.900000,35.860000,49.240000,3.380000,11.500000,218.880000,0.374600,996.820000,5.850000,7.820000,0.470000,-0.040300,32.140000,0.077400,0.284500,6.900000,15,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.435610,0.154674,-0.161220,-0.789084,-0.614285,-0.556785,-0.442008,-0.378110,-0.935696,1.473257,0.906149,0.369879,0.379568,0.000000,0.093713,0.052528,0.083616,0.725806,0.005736,-0.138341,-0.292852,-0.784943,0.812500,-1.586547,0.064731,0.725806,-0.821804,-0.736052,1.191379,0.678750,0.093713,0.093431,0.979925,0.199368,0.361659
619,28.623084,77.098376,2024-03-01_to_2024-06-30,40.430000,0.231000,-0.258800,-0.149900,-0.058600,0.231000,0.230300,0,60,0,30.100000,3.560000,9.100000,32.400000,-0.080900,5.000000,9.000000,3066.300000,2640.400000,201.900000,1.500000,223.900000,31.850000,43.570000,1.960000,45.900000,273.090000,0.219700,1003.510000,127.720000,3.290000,4.430000,0.064000,30.230000,0.076100,0.018900,6.220000,9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-1.554845,0.556380,-0.169771,-0.720551,-0.693402,-0.156221,-0.162956,-0.304689,1.691704,0.365740,-1.618409,0.024451,-0.118738,0.000000,0.895833,0.421719,0.063406,0.368187,0.318463,-0.490888,-0.393734,0.132952,0.437500,1.260022,0.031865,0.368187,-0.711573,0.586684,0.876795,0.112500,0.895833,0.896242,0.695913,0.718126,-0.863184
620,28.600140,77.278829,2024-03-01_to_2024-06-30,29.510000,0.292500,-0.064100,0.563200,0.540300,0.292500,0.284100,0,80,7,71.900000,3.300000,2.220000,7.330000,-0.097300,5.000000,14.700000,1252.900000,2769.600000,246.800000,0.580000,52.500000,33.170000,47.370000,3.840000,9.000000,211.260000,0.396400,1014.880000,69.700000,7.250000,-6.490000,-0.223500,29.070000,0.059600,0.035900,5.900000,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.899633,0.755935,-0.278295,0.608761,0.793353,-0.503309,-0.205887,-0.365577,1.821980,-0.878758,0.329231,0.046560,0.215224,0.000000,-1.316073,0.892663,0.363777,0.436596,0.967680,-0.182701,-0.289356,1.692962,0.562500,-0.095175,0.004505,0.436596,-1.345401,-0.921982,0.728755,0.183750,-1.316073,-1.316684,0.987688,0.156434,0.758440
621,28.699174,77.236707,2024-03-01_to_2024-06-30,36.230000,0.263400,-0.202600,-0.212000,-0.145200,0.263400,0.242700,0,40,6,45.200000,2.100000,3.890000,8.170000,-0.017100,5.000000,8.500000,1366.800000,1443.300000,234.300000,1.890000,262.000000,38.210000,26.950000,2.190000,321.800000,283.120000,0.191100,1003.000000,120.150000,2.410000,0.230000,-0.046600,35.230000,0.014400,0.006500,3.490000,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.602087,0.602374,-0.575585,-0.139173,-0.990268,-0.419060,-0.404031,-0.363537,0.484635,-0.800591,-0.212985,0.008324,-1.579383,0.000000,0.045100,0.353621,0.150108,0.404227,0.261926,-0.559375,-0.356028,0.062978,0.375000,1.083207,0.138305,0.404227,-0.442885,0.831418,-0.386168,0.106250,0.045100,0.044939,0.785857,-0.618408,-0.664794
622,28.640224,77.224551,2024-03-01_to_2024-06-30,37.270000,0.584100,-0.132400,-0.300800,-0.272700,0.584100,0.309200,0,30,4,21.300000,0.700000,2.400000,1.680000,-0.077900,5.000000,50.800000,2561.400000,76.700000,264.900000,2.660000,243.100000,36.090000,43.390000,4.350000,309.500000,265.930000,0.240200,994.510000,120.410000,2.510000,1.270000,-0.019300,31.270000,0.012600,0.372000,3.910000,11,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.549776,0.849036,-0.587424,-0.452435,-0.891798,-0.494229,-0.635199,-0.379300,-0.893346,0.019238,1.114360,0.483678,-0.134558,0.000000,0.255758,0.253362,0.258408,0.760957,0.181082,-0.551592,-0.415708,-1.101885,0.562500,1.089280,0.036870,0.760957,0.087602,0.411978,-0.191866,0.635000,0.255758,0.255071,0.636078,-0.771625,1.198348
623,28.644006,77.157288,2024-03-01_to_2024-06-30,36.250000,0.353800,-0.095300,-0.485600,-0.485800,0.353800,0.298400,0,40,0,8.300000,0.910000,2.910000,2.650000,-0.095900,5.000000,2.400000,3200.200000,2780.500000,211.600000,3.970000,243.200000,36.880000,31.580000,2.810000,86.100000,204.380000,0.416100,1009.070000,33.240000,2.220000,0.250000,-0.045900,33.130000,0.004600,0.201500,3.400000,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.941911,0.808976,-0.640042,-0.450878,-0.892586,-0.468500,-0.600524,-0.376944,1.832971,0.457633,-1.197650,0.261933,-1.172477,0.000000,0.049151,0.085791,0.315643,0.504783,0.012837,-0.574161,-0.448170,0.895807,0.187500,-0.946787,0.006840,0.504783,0.990117,-1.089855,-0.427804,0.030000,0.049151,0.050327,0.068015,0.997684,-0.130003
624,28.649071,77.086194,2024-03-01_to_2024-06-30,39.890000,0.385400,-0.089900,-0.085400,-0.168000,0.385400,0.205300,0,60,2,3.300000,0.000000,2.210000,1.390000,0.056000,6.400000,13.600000,1077.200000,2549.200000,238.000000,4.950000,1.800000,36.930000,39.370000,1.960000,63.400000,183.700000,0.475100,1000.150000,90.620000,3.550000,3.890000,0.049800,34.300000,0.030200,0.305700,4.250000,12,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.966730,0.463650,-0.471665,0.999507,0.031411,-0.503814,-0.750783,-0.380004,1.599745,-0.999337,-0.052489,0.397451,-0.487855,0.000000,0.786453,0.335692,0.323974,0.539933,0.377185,-0.470654,-0.460655,-0.328054,0.625000,0.393462,0.260260,0.539933,1.665282,-1.594452,-0.034574,0.170000,0.786453,0.786943,0.447759,0.894154,-0.863184
625,28.492466,77.234512,2024-03-01_to_2024-06-30,39.740000,0.173100,-0.169200,-0.387200,-0.470200,0.173100,0.096700,0,40,0,36.800000,0.000000,2.810000,6.910000,0.079700,6.992500,9.700000,4849.100000,1065.500000,267.300000,1.880000,258.500000,35.920000,32.350000,3.330000,123.000000,264.590000,0.244000,992.490000,21.930000,5.140000,3.740000,0.045900,31.970000,0.062200,0.109100,4.850000,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.465393,0.060831,-0.261194,-0.199368,-0.979925,-0.473545,-0.750783,-0.366597,0.103689,1.589239,1.218466,0.141761,-1.104806,0.000000,0.756070,0.098058,0.201635,0.303782,0.102422,-0.346912,-0.377003,-1.379037,0.375000,-1.210959,0.299800,0.303782,-0.449774,0.379282,0.243000,0.121250,0.756070,0.756924,-0.544639,0.838671,0.318531
626,28.681987,77.352225,2024-03-01_to_2024-06-30,33.580000,0.695300,-0.135900,-0.042000,-0.126900,0.695300,0.169500,0,30,4,45.100000,0.520000,6.990000,3.630000,0.031800,5.795000,57.600000,2494.800000,96.900000,275.600000,1.760000,244.000000,36.110000,36.520000,1.980000,4.600000,254.830000,0.271900,1008.500000,92.240000,0.800000,-2.420000,-0.116300,33.770000,0.034500,0.595000,3.050000,14,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.559704,0.330861,-0.443383,-0.438371,-0.898794,-0.262668,-0.664920,-0.374564,-0.872978,-0.026468,1.578497,0.773703,-0.738326,0.000000,-0.491672,0.368011,0.253008,0.884650,0.416697,-0.684673,-0.356277,0.817600,0.750000,0.431301,0.219887,0.884650,-0.532447,0.141136,-0.589723,0.720000,-0.491672,-0.491551,0.996779,0.080199,-0.845933
627,28.511936,77.084962,2024-03-01_to_2024-06-30,42.930000,0.001700,0.118500,-0.139300,-0.212900,0.001700,0.098700,1,50,1,840.300000,23.050000,39.070000,900.560000,0.323600,13.090000,5.900000,776.600000,2633.200000,250.600000,1.020000,88.600000,33.320000,50.040000,3.720000,159.000000,188.380000,0.461800,999.660000,123.890000,24.920000,6.930000,0.129600,29.310000,0.604300,0.056800,5.270000,12,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-0.825177,0.068249,3.304314,0.024432,0.999701,1.355731,3.055234,1.803847,1.684444,-1.205632,0.494065,0.073742,0.449876,1.000000,1.402222,0.300385,0.645480,0.113126,0.328114,1.192467,1.629401,-0.395284,0.625000,1.170563,0.706707,0.113126,-1.042266,-1.480259,0.437302,0.073750,1.402222,1.401174,-0.933580,0.358368,0.654932
628,28.488838,77.312741,2024-03-01_to_2024-06-30,34.300000,0.781700,-0.214300,-0.084900,-0.135800,0.781700,0.283100,0,10,2,53.500000,4.850000,2.090000,10.140000,-0.031500,5.000000,74.900000,1289.300000,49.100000,250.100000,4.260000,136.800000,34.190000,53.120000,1.290000,51.600000,288.210000,0.176500,1000.930000,89.920000,7.550000,-1.700000,-0.097400,33.430000,0.049700,0.607300,6.510000,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.393332,0.752226,-0.343409,-0.728969,0.684547,-0.509868,0.050049,-0.358753,-0.921176,-0.853777,0.472376,0.789700,0.720561,0.000000,-0.345832,0.361013,0.132058,0.980756,0.377640,-0.159354,-0.335302,-0.221034,0.062500,0.377112,0.114281,0.980756,1.189911,0.955615,1.010955,0.936250,-0.345832,-0.346075,0.621148,0.783693,-1.441103
629,28.739705,77.100838,2024-03-01_to_2024-06-30,37.660000,0.509100,-0.164300,-0.323500,-0.344900,0.509100,0.129700,0,20,7,83.400000,4.550000,9.620000,43.770000,-0.048000,5.000000,74.600000,3363.200000,31.400000,279.500000,1.580000,124.400000,36.940000,60.070000,4.490000,132.800000,278.050000,0.205600,1010.140000,73.180000,4.890000,1.660000,-0.009100,32.450000,0.097700,0.445800,5.100000,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.971693,0.183234,-0.027703,-0.564967,0.825113,-0.129988,0.000513,-0.277074,-0.939023,0.569497,1.747669,0.579659,1.331360,0.000000,0.334754,0.196587,0.209195,0.677531,0.160415,-0.366368,-0.260639,1.042615,0.812500,-0.013891,0.086753,0.677531,-0.656457,0.707709,0.358656,0.932500,0.334754,0.333582,-0.679441,0.733730,1.319107
630,28.513306,77.303244,2024-03-01_to_2024-06-30,28.520000,0.506500,-0.157600,-0.431000,-0.448300,0.506500,0.115000,0,20,6,23.100000,2.460000,4.180000,10.280000,0.075500,6.887500,53.100000,1597.900000,2.200000,233.700000,0.630000,161.000000,33.530000,46.350000,2.340000,39.500000,180.810000,0.483400,1010.460000,8.140000,5.970000,-7.480000,-0.249500,30.960000,0.025700,0.364900,6.330000,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.720939,0.128709,-0.501262,-0.945519,0.325568,-0.404430,-0.344588,-0.358413,-0.968466,-0.641991,-0.239011,0.474444,0.125581,0.000000,-1.516603,0.115279,0.219531,0.674638,0.062546,-0.282317,-0.411213,1.086520,0.187500,-1.533058,0.292793,0.674638,-1.310953,-1.664969,0.927683,0.663750,-1.516603,-1.516809,0.771625,0.636078,-0.535409
631,28.595026,77.293774,2024-03-01_to_2024-06-30,35.220000,0.558800,0.012500,-0.269300,-0.231400,0.558800,0.310700,0,30,0,61.100000,0.120000,0.520000,0.060000,0.089500,7.237500,51.500000,669.800000,29.300000,209.300000,2.600000,251.300000,35.140000,38.800000,2.970000,204.200000,317.760000,0.092100,1011.450000,20.540000,2.300000,-0.780000,-0.073200,32.110000,0.094400,0.434600,6.810000,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.078222,0.854599,-0.049408,-0.320613,-0.947210,-0.589072,-0.730969,-0.383234,-0.941141,-1.278927,-1.297417,0.565093,-0.537949,0.000000,-0.159481,0.285838,0.481950,0.732814,0.209760,-0.567935,-0.316324,1.222352,0.375000,-1.243426,0.316149,0.732814,0.046265,1.676642,1.149743,0.643750,-0.159481,-0.159805,-0.912120,-0.409923,0.008007
632,28.671925,77.336939,2024-03-01_to_2024-06-30,34.990000,0.776800,-0.129100,-0.117000,-0.137900,0.776800,0.189900,0,20,3,89.100000,4.110000,1.520000,6.250000,-0.049400,5.000000,66.800000,3600.200000,51.800000,205.400000,0.690000,285.800000,33.500000,58.950000,4.140000,290.900000,242.340000,0.307600,1000.660000,0.650000,8.410000,-1.010000,-0.079200,29.460000,0.038800,0.583900,2.510000,18,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.735830,0.406528,-0.415101,0.272280,-0.962218,-0.538624,-0.072140,-0.368200,-0.918453,0.732145,-1.466589,0.759266,1.232929,0.000000,-0.206069,0.359361,0.263499,0.975306,0.348416,-0.092424,-0.246406,-0.258079,1.000000,-1.708005,0.084418,0.975306,-1.269617,-0.163623,-0.839540,0.835000,-0.206069,-0.205987,0.356738,-0.934204,1.017209
633,28.590758,77.194408,2024-03-01_to_2024-06-30,32.270000,0.549900,0.042100,-0.229900,-0.185100,0.549900,0.252300,0,20,3,71.500000,4.590000,9.850000,45.210000,-0.081300,5.000000,55.200000,260.000000,86.700000,270.100000,3.000000,8.600000,34.800000,59.070000,3.560000,91.200000,236.770000,0.323500,1012.930000,133.600000,2.800000,-3.730000,-0.150900,31.310000,0.076400,0.315000,5.160000,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.090545,0.637982,-0.167797,0.988756,0.149535,-0.118385,0.007118,-0.273577,-0.883263,-1.560164,1.339922,0.409546,1.243475,0.000000,-0.757020,0.322246,0.527615,0.722914,0.245630,-0.529023,-0.290354,1.425415,0.312500,1.397364,0.031198,0.722914,0.321842,-0.299532,0.386413,0.690000,-0.757020,-0.757872,-0.020942,0.999781,0.516921
634,28.464174,77.091484,2024-03-01_to_2024-06-30,29.150000,0.336100,-0.114300,0.445500,0.357500,0.336100,0.317000,0,80,3,50.900000,1.740000,2.420000,4.210000,-0.045100,5.000000,14.300000,379.200000,798.000000,251.000000,0.310000,22.100000,36.740000,54.350000,3.310000,272.600000,279.190000,0.202300,1008.380000,42.880000,3.850000,-6.850000,-0.232800,33.450000,0.065500,0.223600,4.420000,7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.872419,0.877967,-0.239489,0.926529,0.376224,-0.493220,-0.463474,-0.373155,-0.166039,-1.478360,0.511416,0.290675,0.828659,0.000000,-1.388993,0.748919,0.286331,0.485095,0.860524,-0.447306,-0.341794,0.801136,0.312500,-0.721621,0.091592,0.485095,-1.531415,0.735525,0.044072,0.178750,-1.388993,-1.388267,0.045363,-0.998971,0.301280
